baseYmd,daywkDivCd,daywkDivNm,signguCode,signguNm,touDivCd,touDivNm,touNum
20210512,3,수요일,45740,장수군,2,외지인(b),5589.5
20210512,3,수요일,45740,장수군,3,외국인(c),2.196
20210512,3,수요일,45750,임실군,1,현지인(a),10475.5
20210512,3,수요일,45750,임실군,2,외지인(b),15946
20210512,3,수요일,45750,임실군,3,외국인(c),6.242857143
20210512,3,수요일,45770,순창군,1,현지인(a),11462.5
20210512,3,수요일,45770,순창군,2,외지인(b),8396.5
20210512,3,수요일,45770,순창군,3,외국인(c),2.919354839
20210512,3,수요일,45790,고창군,1,현지인(a),33782
20210512,3,수요일,45790,고창군,2,외지인(b),20149.5
20210512,3,수요일,45790,고창군,3,외국인(c),6.59375
20210512,3,수요일,45800,부안군,1,현지인(a),32147.5
20210512,3,수요일,45800,부안군,2,외지인(b),17846.5
20210512,3,수요일,45800,부안군,3,외국인(c),28.484375
20210512,3,수요일,46110,목포시,1,현지인(a),169998.5
20210512,3,수요일,46110,목포시,2,외지인(b),50141
20210512,3,수요일,46110,목포시,3,외국인(c),57.77380952
20210512,3,수요일,46130,여수시,1,현지인(a),147518
20210512,3,수요일,46130,여수시,2,외지인(b),47376
20210512,3,수요일,46130,여수시,3,외국인(c),507.038792
20210512,3,수요일,46150,순천시,1,현지인(a),166803
20210512,3,수요일,46150,순천시,2,외지인(b),50848
20210512,3,수요일,46150,순천시,3,외국인(c),27.31653137
20210512,3,수요일,46170,나주시,1,현지인(a),76041
20210512,3,수요일,46170,나주시,2,외지인(b),38241
20210512,3,수요일,46170,나주시,3,외국인(c),27.08735294
20210512,3,수요일,46230,광양시,1,현지인(a),71270.5
20210512,3,수요일,46230,광양시,2,외지인(b),27464.5
20210512,3,수요일,46230,광양시,3,외국인(c),119.2340528
20210512,3,수요일,46710,담양군,1,현지인(a),26033
20210512,3,수요일,46710,담양군,2,외지인(b),31997
20210512,3,수요일,46710,담양군,3,외국인(c),2.035714286
20210512,3,수요일,46720,곡성군,1,현지인(a),15179.5
20210512,3,수요일,46720,곡성군,2,외지인(b),11053
20210512,3,수요일,46730,구례군,1,현지인(a),13587
20210512,3,수요일,46730,구례군,2,외지인(b),9058
20210512,3,수요일,46730,구례군,3,외국인(c),1.68
20210512,3,수요일,46770,고흥군,1,현지인(a),25063.5
20210512,3,수요일,46770,고흥군,2,외지인(b),10720.5
20210512,3,수요일,46770,고흥군,3,외국인(c),11.65
20210512,3,수요일,46780,보성군,1,현지인(a),20762
20210512,3,수요일,46780,보성군,2,외지인(b),12799.5
20210512,3,수요일,46790,화순군,1,현지인(a),41692
20210512,3,수요일,46790,화순군,2,외지인(b),26754
20210512,3,수요일,46800,장흥군,1,현지인(a),25858
20210512,3,수요일,46800,장흥군,2,외지인(b),10244.5
20210512,3,수요일,46800,장흥군,3,외국인(c),1
20210512,3,수요일,46810,강진군,1,현지인(a),24283
20210512,3,수요일,46810,강진군,2,외지인(b),11116
20210512,3,수요일,46810,강진군,3,외국인(c),6.12704918
20210512,3,수요일,46820,해남군,1,현지인(a),35311.5
20210512,3,수요일,46820,해남군,2,외지인(b),16968
20210512,3,수요일,46820,해남군,3,외국인(c),7.622222222
20210512,3,수요일,46830,영암군,1,현지인(a),39508
20210512,3,수요일,46830,영암군,2,외지인(b),23898
20210512,3,수요일,46830,영암군,3,외국인(c),35.69997015
20210512,3,수요일,46840,무안군,1,현지인(a),45902.5
20210512,3,수요일,46840,무안군,2,외지인(b),31899
20210512,3,수요일,46840,무안군,3,외국인(c),6.784090909
20210512,3,수요일,46860,함평군,1,현지인(a),14486.5
20210512,3,수요일,46860,함평군,2,외지인(b),15393
20210512,3,수요일,46860,함평군,3,외국인(c),2.5
20210512,3,수요일,46870,영광군,1,현지인(a),32896.5
20210512,3,수요일,46870,영광군,2,외지인(b),15288
20210512,3,수요일,46870,영광군,3,외국인(c),37.088
20210512,3,수요일,46880,장성군,1,현지인(a),23208.5
20210512,3,수요일,46880,장성군,2,외지인(b),21654.5
20210512,3,수요일,46880,장성군,3,외국인(c),2
20210512,3,수요일,46890,완도군,1,현지인(a),30733.5
20210512,3,수요일,46890,완도군,2,외지인(b),11476.5
20210512,3,수요일,46890,완도군,3,외국인(c),83.26655367
20210512,3,수요일,46900,진도군,1,현지인(a),16597
20210512,3,수요일,46900,진도군,2,외지인(b),9275
20210512,3,수요일,46900,진도군,3,외국인(c),100.2866667
20210512,3,수요일,46910,신안군,1,현지인(a),15382.5
20210512,3,수요일,46910,신안군,2,외지인(b),14262.5
20210512,3,수요일,46910,신안군,3,외국인(c),371.4535259
20210512,3,수요일,47111,포항시 남구,1,현지인(a),129913
20210512,3,수요일,47111,포항시 남구,2,외지인(b),60924.5
20210512,3,수요일,47111,포항시 남구,3,외국인(c),138.6937705
20210512,3,수요일,47113,포항시 북구,1,현지인(a),170257.5
20210512,3,수요일,47113,포항시 북구,2,외지인(b),56318.5
20210512,3,수요일,47113,포항시 북구,3,외국인(c),42.11039146
20210512,3,수요일,47130,경주시,1,현지인(a),176970.5
20210512,3,수요일,47130,경주시,2,외지인(b),72849
20210512,3,수요일,47130,경주시,3,외국인(c),126.9334711
20210512,3,수요일,47150,김천시,1,현지인(a),78785
20210512,3,수요일,47150,김천시,2,외지인(b),25949
20210512,3,수요일,47150,김천시,3,외국인(c),5.380769231
20210512,3,수요일,47170,안동시,1,현지인(a),128299.5
20210512,3,수요일,47170,안동시,2,외지인(b),35157.5
20210512,3,수요일,47170,안동시,3,외국인(c),2.44
20210512,3,수요일,47190,구미시,1,현지인(a),215344.5
20210512,3,수요일,47190,구미시,2,외지인(b),55408.5
20210512,3,수요일,47190,구미시,3,외국인(c),1285.402889
20210512,3,수요일,47210,영주시,1,현지인(a),72849
20210512,3,수요일,47210,영주시,2,외지인(b),17297
20210512,3,수요일,47210,영주시,3,외국인(c),1.22
20210512,3,수요일,47230,영천시,1,현지인(a),51394
20210512,3,수요일,47230,영천시,2,외지인(b),27132
20210512,3,수요일,47230,영천시,3,외국인(c),6.413559322
20210512,3,수요일,47250,상주시,1,현지인(a),60175.5
20210512,3,수요일,47250,상주시,2,외지인(b),25805.5
20210512,3,수요일,47250,상주시,3,외국인(c),4.5
20210512,3,수요일,47280,문경시,1,현지인(a),36522.5
20210512,3,수요일,47280,문경시,2,외지인(b),18658.5
20210512,3,수요일,47280,문경시,3,외국인(c),2.792
20210512,3,수요일,47290,경산시,1,현지인(a),167261.5
20210512,3,수요일,47290,경산시,2,외지인(b),66654
20210512,3,수요일,47290,경산시,3,외국인(c),70.58355556
20210512,3,수요일,47720,군위군,1,현지인(a),10731
20210512,3,수요일,47720,군위군,2,외지인(b),14066.5
20210512,3,수요일,47720,군위군,3,외국인(c),1.5
20210512,3,수요일,47730,의성군,1,현지인(a),29785
20210512,3,수요일,47730,의성군,2,외지인(b),15368.5
20210512,3,수요일,47750,청송군,1,현지인(a),16590
20210512,3,수요일,47750,청송군,2,외지인(b),8088.5
20210512,3,수요일,47760,영양군,1,현지인(a),10010
20210512,3,수요일,47760,영양군,2,외지인(b),3395
20210512,3,수요일,47770,영덕군,1,현지인(a),25497.5
20210512,3,수요일,47770,영덕군,2,외지인(b),16646
20210512,3,수요일,47770,영덕군,3,외국인(c),74.19686007
20210512,3,수요일,47820,청도군,1,현지인(a),21938
20210512,3,수요일,47820,청도군,2,외지인(b),16936.5
20210512,3,수요일,47820,청도군,3,외국인(c),4.471578947
20210512,3,수요일,47830,고령군,1,현지인(a),14808.5
20210512,3,수요일,47830,고령군,2,외지인(b),13552
20210512,3,수요일,47830,고령군,3,외국인(c),2.314285714
20210512,3,수요일,47840,성주군,1,현지인(a),26089
20210512,3,수요일,47840,성주군,2,외지인(b),16933
20210512,3,수요일,47840,성주군,3,외국인(c),3.870967742
20210512,3,수요일,47850,칠곡군,1,현지인(a),48349
20210512,3,수요일,47850,칠곡군,2,외지인(b),43851.5
20210512,3,수요일,47850,칠곡군,3,외국인(c),70.86113809
20210512,3,수요일,47900,예천군,1,현지인(a),33540.5
20210512,3,수요일,47900,예천군,2,외지인(b),14857.5
20210512,3,수요일,47900,예천군,3,외국인(c),3
20210512,3,수요일,47920,봉화군,1,현지인(a),15036
20210512,3,수요일,47920,봉화군,2,외지인(b),9114
20210512,3,수요일,47920,봉화군,3,외국인(c),8.119764706
20210512,3,수요일,47930,울진군,1,현지인(a),34517
20210512,3,수요일,47930,울진군,2,외지인(b),14259
20210512,3,수요일,47930,울진군,3,외국인(c),46.82015504
20210512,3,수요일,47940,울릉군,1,현지인(a),7637
20210512,3,수요일,47940,울릉군,2,외지인(b),5887
20210512,3,수요일,47940,울릉군,3,외국인(c),163.8788953
20210512,3,수요일,48121,창원시 의창구,1,현지인(a),142768.5
20210512,3,수요일,48121,창원시 의창구,2,외지인(b),85288
20210512,3,수요일,48121,창원시 의창구,3,외국인(c),23.12352941
20210512,3,수요일,48123,창원시 성산구,1,현지인(a),132905.5
20210512,3,수요일,48123,창원시 성산구,2,외지인(b),71214.5
20210512,3,수요일,48123,창원시 성산구,3,외국인(c),146.4893035
20210512,3,수요일,48125,창원시 마산합포구,1,현지인(a),103782
20210512,3,수요일,48125,창원시 마산합포구,2,외지인(b),58698.5
20210512,3,수요일,48125,창원시 마산합포구,3,외국인(c),28.69859155
20210512,3,수요일,48127,창원시 마산회원구,1,현지인(a),95630.5
20210512,3,수요일,48127,창원시 마산회원구,2,외지인(b),48541.5
20210512,3,수요일,48127,창원시 마산회원구,3,외국인(c),23.89615385
20210512,3,수요일,48129,창원시 진해구,1,현지인(a),86359
20210512,3,수요일,48129,창원시 진해구,2,외지인(b),40673.5
20210512,3,수요일,48129,창원시 진해구,3,외국인(c),314.7787731
20210512,3,수요일,48170,진주시,1,현지인(a),177401
20210512,3,수요일,48170,진주시,2,외지인(b),42644
20210512,3,수요일,48170,진주시,3,외국인(c),11.66795181
20210512,3,수요일,48220,통영시,1,현지인(a),75313
20210512,3,수요일,48220,통영시,2,외지인(b),27191.5
20210512,3,수요일,48220,통영시,3,외국인(c),495.2092308
20210512,3,수요일,48240,사천시,1,현지인(a),60427.5
20210512,3,수요일,48240,사천시,2,외지인(b),29312.5
20210512,3,수요일,48240,사천시,3,외국인(c),22.04016598
20210512,3,수요일,48250,김해시,1,현지인(a),279832
20210512,3,수요일,48250,김해시,2,외지인(b),92190
20210512,3,수요일,48250,김해시,3,외국인(c),257.2919529
20210512,3,수요일,48270,밀양시,1,현지인(a),59846.5
20210512,3,수요일,48270,밀양시,2,외지인(b),26211.5
20210512,3,수요일,48270,밀양시,3,외국인(c),3.282692308
20210512,3,수요일,48310,거제시,1,현지인(a),228921
20210512,3,수요일,48310,거제시,2,외지인(b),40320
20210512,3,수요일,48310,거제시,3,외국인(c),270.55755
20210512,3,수요일,48330,양산시,1,현지인(a),191359
20210512,3,수요일,48330,양산시,2,외지인(b),75526.5
20210512,3,수요일,48330,양산시,3,외국인(c),32.7006383
20210512,3,수요일,48720,의령군,1,현지인(a),15484
20210512,3,수요일,48720,의령군,2,외지인(b),8456
20210512,3,수요일,48730,함안군,1,현지인(a),38202.5
20210512,3,수요일,48730,함안군,2,외지인(b),25473
20210512,3,수요일,48730,함안군,3,외국인(c),13.33191489
20210512,3,수요일,48740,창녕군,1,현지인(a),32368
20210512,3,수요일,48740,창녕군,2,외지인(b),21024.5
20210512,3,수요일,48740,창녕군,3,외국인(c),5.196
20210512,3,수요일,48820,고성군,1,현지인(a),26810
20210512,3,수요일,48820,고성군,2,외지인(b),17094
20210512,3,수요일,48820,고성군,3,외국인(c),16.46350515
20210512,3,수요일,48840,남해군,1,현지인(a),23250.5
20210512,3,수요일,48840,남해군,2,외지인(b),13688.5
20210512,3,수요일,48840,남해군,3,외국인(c),243.7961227
20210512,3,수요일,48850,하동군,1,현지인(a),18025
20210512,3,수요일,48850,하동군,2,외지인(b),12316.5
20210512,3,수요일,48850,하동군,3,외국인(c),2
20210512,3,수요일,48860,산청군,1,현지인(a),15830.5
20210512,3,수요일,48860,산청군,2,외지인(b),11494
20210512,3,수요일,48860,산청군,3,외국인(c),2.212
20210512,3,수요일,48870,함양군,1,현지인(a),22739.5
20210512,3,수요일,48870,함양군,2,외지인(b),9989
20210512,3,수요일,48870,함양군,3,외국인(c),4.338
20210512,3,수요일,48880,거창군,1,현지인(a),36333.5
20210512,3,수요일,48880,거창군,2,외지인(b),12015.5
20210512,3,수요일,48880,거창군,3,외국인(c),3.805090909
20210512,3,수요일,48890,합천군,1,현지인(a),23824.5
20210512,3,수요일,48890,합천군,2,외지인(b),14385
20210512,3,수요일,48890,합천군,3,외국인(c),1
20210512,3,수요일,50110,제주시,1,현지인(a),441000
20210512,3,수요일,50110,제주시,2,외지인(b),148039.5
20210512,3,수요일,50110,제주시,3,외국인(c),1019.759404
20210512,3,수요일,50130,서귀포시,1,현지인(a),138638.5
20210512,3,수요일,50130,서귀포시,2,외지인(b),112700
20210512,3,수요일,50130,서귀포시,3,외국인(c),678.1253247
20210513,4,목요일,48240,사천시,2,외지인(b),30107
20210513,4,목요일,48240,사천시,3,외국인(c),26.39765152
20210513,4,목요일,48250,김해시,1,현지인(a),277438
20210513,4,목요일,48250,김해시,2,외지인(b),97902
20210513,4,목요일,48250,김해시,3,외국인(c),272.6582851
20210513,4,목요일,48270,밀양시,1,현지인(a),58957.5
20210513,4,목요일,48270,밀양시,2,외지인(b),27856.5
20210513,4,목요일,48270,밀양시,3,외국인(c),5.4
20210513,4,목요일,48310,거제시,1,현지인(a),230258
20210513,4,목요일,48310,거제시,2,외지인(b),44152.5
20210513,4,목요일,48310,거제시,3,외국인(c),348.4658036
20210513,4,목요일,48330,양산시,1,현지인(a),191940
20210513,4,목요일,48330,양산시,2,외지인(b),76065.5
20210513,4,목요일,48330,양산시,3,외국인(c),48.16145078
20210513,4,목요일,48720,의령군,1,현지인(a),16089.5
20210513,4,목요일,48720,의령군,2,외지인(b),9359
20210513,4,목요일,48720,의령군,3,외국인(c),1.49
20210513,4,목요일,48730,함안군,1,현지인(a),38034.5
20210513,4,목요일,48730,함안군,2,외지인(b),25791.5
20210513,4,목요일,48730,함안군,3,외국인(c),10.1802
20210513,4,목요일,48740,창녕군,1,현지인(a),31965.5
20210513,4,목요일,48740,창녕군,2,외지인(b),21028
20210513,4,목요일,48740,창녕군,3,외국인(c),8.257586207
20210513,4,목요일,48820,고성군,1,현지인(a),26768
20210513,4,목요일,48820,고성군,2,외지인(b),18795
20210513,4,목요일,48820,고성군,3,외국인(c),14.70774194
20210513,4,목요일,48840,남해군,1,현지인(a),23334.5
20210513,4,목요일,48840,남해군,2,외지인(b),15270.5
20210513,4,목요일,48840,남해군,3,외국인(c),254.0900901
20210513,4,목요일,48850,하동군,1,현지인(a),17864
20210513,4,목요일,48850,하동군,2,외지인(b),13489
20210513,4,목요일,48850,하동군,3,외국인(c),2.433333333
20210513,4,목요일,48860,산청군,1,현지인(a),15547
20210513,4,목요일,48860,산청군,2,외지인(b),12040
20210513,4,목요일,48860,산청군,3,외국인(c),3.892
20210513,4,목요일,48870,함양군,1,현지인(a),22179.5
20210513,4,목요일,48870,함양군,2,외지인(b),11098.5
20210513,4,목요일,48870,함양군,3,외국인(c),4.29483871
20210513,4,목요일,48880,거창군,1,현지인(a),36193.5
20210513,4,목요일,48880,거창군,2,외지인(b),12894
20210513,4,목요일,48880,거창군,3,외국인(c),2.64
20210513,4,목요일,48890,합천군,1,현지인(a),24062.5
20210513,4,목요일,48890,합천군,2,외지인(b),15410.5
20210513,4,목요일,48890,합천군,3,외국인(c),1.49
20210513,4,목요일,50110,제주시,1,현지인(a),438074
20210513,4,목요일,50110,제주시,2,외지인(b),159806.5
20210513,4,목요일,50110,제주시,3,외국인(c),883.0739132
20210513,4,목요일,50130,서귀포시,1,현지인(a),138729.5
20210513,4,목요일,50130,서귀포시,2,외지인(b),123224.5
20210513,4,목요일,50130,서귀포시,3,외국인(c),511.9744028
20210513,4,목요일,11110,종로구,1,현지인(a),176473.5
20210513,4,목요일,11110,종로구,2,외지인(b),317425.5
20210513,4,목요일,11110,종로구,3,외국인(c),185.5335013
20210513,4,목요일,11140,중구,1,현지인(a),179354
20210513,4,목요일,11140,중구,2,외지인(b),322980
20210513,4,목요일,11140,중구,3,외국인(c),437.1955056
20210513,4,목요일,11170,용산구,1,현지인(a),179770.5
20210513,4,목요일,11170,용산구,2,외지인(b),218407
20210513,4,목요일,11170,용산구,3,외국인(c),195.0708757
20210513,4,목요일,11200,성동구,1,현지인(a),186553.5
20210513,4,목요일,11200,성동구,2,외지인(b),143818.5
20210513,4,목요일,11200,성동구,3,외국인(c),126.6047619
20210513,4,목요일,11215,광진구,1,현지인(a),213479
20210513,4,목요일,11215,광진구,2,외지인(b),160398
20210513,4,목요일,11215,광진구,3,외국인(c),103.7343219
20210513,4,목요일,11230,동대문구,1,현지인(a),191152.5
20210513,4,목요일,11230,동대문구,2,외지인(b),127218
20210513,4,목요일,11230,동대문구,3,외국인(c),138.7567164
20210513,4,목요일,11260,중랑구,1,현지인(a),183176
20210513,4,목요일,11260,중랑구,2,외지인(b),84763
20210513,4,목요일,11260,중랑구,3,외국인(c),26.27464789
20210513,4,목요일,11290,성북구,1,현지인(a),240835
20210513,4,목요일,11290,성북구,2,외지인(b),116487
20210513,4,목요일,11290,성북구,3,외국인(c),138.5753125
20210513,4,목요일,11305,강북구,1,현지인(a),141799
20210513,4,목요일,11305,강북구,2,외지인(b),68922
20210513,4,목요일,11305,강북구,3,외국인(c),38.78026087
20210513,4,목요일,11320,도봉구,1,현지인(a),125265
20210513,4,목요일,11320,도봉구,2,외지인(b),72534
20210513,4,목요일,11320,도봉구,3,외국인(c),30.85477707
20210513,4,목요일,11350,노원구,1,현지인(a),297647
20210513,4,목요일,11350,노원구,2,외지인(b),131638.5
20210513,4,목요일,11350,노원구,3,외국인(c),56.74275862
20210513,4,목요일,11380,은평구,1,현지인(a),220762.5
20210513,4,목요일,11380,은평구,2,외지인(b),86345
20210513,4,목요일,11380,은평구,3,외국인(c),73.1475793
20210513,4,목요일,11410,서대문구,1,현지인(a),193200
20210513,4,목요일,11410,서대문구,2,외지인(b),192570
20210513,4,목요일,11410,서대문구,3,외국인(c),205.1462687
20210513,4,목요일,11440,마포구,1,현지인(a),272142.5
20210513,4,목요일,11440,마포구,2,외지인(b),258821.5
20210513,4,목요일,11440,마포구,3,외국인(c),245.1776134
20210513,4,목요일,11470,양천구,1,현지인(a),188342
20210513,4,목요일,11470,양천구,2,외지인(b),99918
20210513,4,목요일,11470,양천구,3,외국인(c),57.01773779
20210513,4,목요일,11500,강서구,1,현지인(a),268439.5
20210513,4,목요일,11500,강서구,2,외지인(b),191030
20210513,4,목요일,11500,강서구,3,외국인(c),236.8802736
20210513,4,목요일,11530,구로구,1,현지인(a),206304
20210513,4,목요일,11530,구로구,2,외지인(b),147423.5
20210513,4,목요일,11530,구로구,3,외국인(c),303.9796333
20210513,4,목요일,11545,금천구,1,현지인(a),97366.5
20210513,4,목요일,11545,금천구,2,외지인(b),74718
20210513,4,목요일,11545,금천구,3,외국인(c),122.6991176
20210513,4,목요일,11560,영등포구,1,현지인(a),299894
20210513,4,목요일,11560,영등포구,2,외지인(b),266875
20210513,4,목요일,11560,영등포구,3,외국인(c),264.454997
20210513,4,목요일,11590,동작구,1,현지인(a),190358
20210513,4,목요일,11590,동작구,2,외지인(b),131085.5
20210513,4,목요일,11590,동작구,3,외국인(c),118.4675234
20210513,4,목요일,11620,관악구,1,현지인(a),234797.5
20210513,4,목요일,11620,관악구,2,외지인(b),129300.5
20210513,4,목요일,11620,관악구,3,외국인(c),125.4929717
20210513,4,목요일,11650,서초구,1,현지인(a),365963.5
20210513,4,목요일,11650,서초구,2,외지인(b),411078.5
20210513,4,목요일,11650,서초구,3,외국인(c),206.5769043
20210513,4,목요일,11680,강남구,1,현지인(a),583523.5
20210513,4,목요일,11680,강남구,2,외지인(b),562800
20210513,4,목요일,11680,강남구,3,외국인(c),383.5292604
20210513,4,목요일,11710,송파구,1,현지인(a),439225.5
20210513,4,목요일,11710,송파구,2,외지인(b),267701
20210513,4,목요일,11710,송파구,3,외국인(c),229.7361638
20210513,4,목요일,11740,강동구,1,현지인(a),294826
20210513,4,목요일,11740,강동구,2,외지인(b),124764.5
20210513,4,목요일,11740,강동구,3,외국인(c),125.9502905
20210513,4,목요일,26110,중구,1,현지인(a),38363.5
20210513,4,목요일,26110,중구,2,외지인(b),90681.5
20210513,4,목요일,26110,중구,3,외국인(c),109.6286393
20210513,4,목요일,26140,서구,1,현지인(a),53312
20210513,4,목요일,26140,서구,2,외지인(b),56437.5
20210513,4,목요일,26140,서구,3,외국인(c),347.7418725
20210513,4,목요일,26170,동구,1,현지인(a),47943
20210513,4,목요일,26170,동구,2,외지인(b),70605.5
20210513,4,목요일,26170,동구,3,외국인(c),113.4998734
20210513,4,목요일,26200,영도구,1,현지인(a),60833.5
20210513,4,목요일,26200,영도구,2,외지인(b),47568.5
20210513,4,목요일,26200,영도구,3,외국인(c),279.1535785
20210513,4,목요일,26230,부산진구,1,현지인(a),199829
20210513,4,목요일,26230,부산진구,2,외지인(b),157381
20210513,4,목요일,26230,부산진구,3,외국인(c),34.2078673
20210513,4,목요일,26260,동래구,1,현지인(a),123931.5
20210513,4,목요일,26260,동래구,2,외지인(b),78841
20210513,4,목요일,26260,동래구,3,외국인(c),25.06254545
20210513,4,목요일,26290,남구,1,현지인(a),143241
20210513,4,목요일,26290,남구,2,외지인(b),69636
20210513,4,목요일,26290,남구,3,외국인(c),297.7824443
20210513,4,목요일,26320,북구,1,현지인(a),144182.5
20210513,4,목요일,26320,북구,2,외지인(b),58142
20210513,4,목요일,26320,북구,3,외국인(c),24.8781457
20210513,4,목요일,26350,해운대구,1,현지인(a),242084.5
20210513,4,목요일,26350,해운대구,2,외지인(b),142390.5
20210513,4,목요일,26350,해운대구,3,외국인(c),181.2714434
20210513,4,목요일,26380,사하구,1,현지인(a),139233.5
20210513,4,목요일,26380,사하구,2,외지인(b),54936
20210513,4,목요일,26380,사하구,3,외국인(c),456.0429362
20210513,4,목요일,26410,금정구,1,현지인(a),125853
20210513,4,목요일,26410,금정구,2,외지인(b),64281
20210513,4,목요일,26410,금정구,3,외국인(c),35.04220217
20210513,4,목요일,26440,강서구,1,현지인(a),68509
20210513,4,목요일,26440,강서구,2,외지인(b),84875
20210513,4,목요일,26440,강서구,3,외국인(c),1077.704864
20210513,4,목요일,26470,연제구,1,현지인(a),87374
20210513,4,목요일,26470,연제구,2,외지인(b),61582.5
20210513,4,목요일,26470,연제구,3,외국인(c),2.48
20210513,4,목요일,26500,수영구,1,현지인(a),89757.5
20210513,4,목요일,26500,수영구,2,외지인(b),82687.5
20210513,4,목요일,26500,수영구,3,외국인(c),36.3362037
20210513,4,목요일,26530,사상구,1,현지인(a),93684.5
20210513,4,목요일,26530,사상구,2,외지인(b),65660
20210513,4,목요일,26530,사상구,3,외국인(c),28.06798883
20210513,4,목요일,26710,기장군,1,현지인(a),83370
20210513,4,목요일,26710,기장군,2,외지인(b),82918.5
20210513,4,목요일,26710,기장군,3,외국인(c),225.5307229
20210513,4,목요일,27110,중구,1,현지인(a),69685
20210513,4,목요일,27110,중구,2,외지인(b),149817.5
20210513,4,목요일,27110,중구,3,외국인(c),19.44648649
20210513,4,목요일,27140,동구,1,현지인(a),176032.5
20210513,4,목요일,27140,동구,2,외지인(b),112987
20210513,4,목요일,27140,동구,3,외국인(c),45.85222222
20210513,4,목요일,27170,서구,1,현지인(a),67441.5
20210513,4,목요일,27170,서구,2,외지인(b),49598.5
20210513,4,목요일,27170,서구,3,외국인(c),14.346
20210513,4,목요일,27200,남구,1,현지인(a),76587
20210513,4,목요일,27200,남구,2,외지인(b),69604.5
20210513,4,목요일,27200,남구,3,외국인(c),25.0176
20210513,4,목요일,27230,북구,1,현지인(a),262514
20210513,4,목요일,27230,북구,2,외지인(b),104506.5
20210513,4,목요일,27230,북구,3,외국인(c),57.00113636
20210513,4,목요일,27260,수성구,1,현지인(a),253421
20210513,4,목요일,27260,수성구,2,외지인(b),107212
20210513,4,목요일,27260,수성구,3,외국인(c),58.62790451
20210513,4,목요일,27290,달서구,1,현지인(a),310989
20210513,4,목요일,27290,달서구,2,외지인(b),122150
20210513,4,목요일,27290,달서구,3,외국인(c),57.03606557
20210513,4,목요일,27710,달성군,1,현지인(a),124033
20210513,4,목요일,27710,달성군,2,외지인(b),69499.5
20210513,4,목요일,27710,달성군,3,외국인(c),42.24754717
20210513,4,목요일,28110,중구,1,현지인(a),94818.5
20210513,4,목요일,28110,중구,2,외지인(b),102480
20210513,4,목요일,28110,중구,3,외국인(c),2120.652181
20210513,4,목요일,28140,동구,1,현지인(a),26603.5
20210513,4,목요일,28140,동구,2,외지인(b),22617
20210513,4,목요일,28140,동구,3,외국인(c),130.62
20210513,4,목요일,28177,미추홀구,1,현지인(a),194519.5
20210513,4,목요일,28177,미추홀구,2,외지인(b),105532
20210513,4,목요일,28177,미추홀구,3,외국인(c),192.2659329
20210513,4,목요일,28185,연수구,1,현지인(a),202723.5
20210513,4,목요일,28185,연수구,2,외지인(b),94423
20210513,4,목요일,28185,연수구,3,외국인(c),320.1429225
20210513,4,목요일,28200,남동구,1,현지인(a),231413
20210513,4,목요일,28200,남동구,2,외지인(b),123522
20210513,4,목요일,28200,남동구,3,외국인(c),100.9273764
20210513,4,목요일,28237,부평구,1,현지인(a),228574.5
20210513,4,목요일,28237,부평구,2,외지인(b),113981
20210513,4,목요일,28237,부평구,3,외국인(c),192.0144375
20210513,4,목요일,28245,계양구,1,현지인(a),125352.5
20210513,4,목요일,28245,계양구,2,외지인(b),70101.5
20210513,4,목요일,28245,계양구,3,외국인(c),45.65685279
20210513,4,목요일,28260,서구,1,현지인(a),281781.5
20210513,4,목요일,28260,서구,2,외지인(b),116518.5
20210513,4,목요일,28260,서구,3,외국인(c),254.7130345
20210513,4,목요일,28710,강화군,1,현지인(a),50736
20210513,4,목요일,28710,강화군,2,외지인(b),31073
20210513,4,목요일,28710,강화군,3,외국인(c),18.47710145
20210513,4,목요일,28720,옹진군,1,현지인(a),10332
20210513,4,목요일,28720,옹진군,2,외지인(b),12887
20210513,4,목요일,28720,옹진군,3,외국인(c),348.6334495
20210513,4,목요일,29110,동구,1,현지인(a),77871.5
20210513,4,목요일,29110,동구,2,외지인(b),82747
20210513,4,목요일,29110,동구,3,외국인(c),20.53641026
20210513,4,목요일,29140,서구,1,현지인(a),185132.5
20210513,4,목요일,29140,서구,2,외지인(b),110526.5
20210513,4,목요일,29140,서구,3,외국인(c),101.6085714
20210513,4,목요일,29155,남구,1,현지인(a),107198
20210513,4,목요일,29155,남구,2,외지인(b),50627.5
20210513,4,목요일,29155,남구,3,외국인(c),28.9451049
20210513,4,목요일,29170,북구,1,현지인(a),265965
20210513,4,목요일,29170,북구,2,외지인(b),104205.5
20210513,4,목요일,29170,북구,3,외국인(c),80.64146853
20210513,4,목요일,29200,광산구,1,현지인(a),245465.5
20210513,4,목요일,29200,광산구,2,외지인(b),99043
20210513,4,목요일,29200,광산구,3,외국인(c),87.22607889
20210513,4,목요일,30110,동구,1,현지인(a),114464
20210513,4,목요일,30110,동구,2,외지인(b),75127.5
20210513,4,목요일,30110,동구,3,외국인(c),36.028867
20210513,4,목요일,30140,중구,1,현지인(a),127834
20210513,4,목요일,30140,중구,2,외지인(b),92284.5
20210513,4,목요일,30140,중구,3,외국인(c),16.36074766
20210513,4,목요일,30170,서구,1,현지인(a),267914.5
20210513,4,목요일,30170,서구,2,외지인(b),128709
20210513,4,목요일,30170,서구,3,외국인(c),44.9379661
20210513,4,목요일,30200,유성구,1,현지인(a),228032
